08:25:22,1024
08:25:26,768
08:25:50,640
08:25:58,768
08:26:02,1024
08:26:34,1280
08:27:14,1024
08:27:18,768
08:27:26,640
08:27:30,768
08:27:38,480
08:27:50,640
08:27:54,768
08:28:06,1280
08:28:26,480
08:28:34,768
08:29:02,1280
08:29:14,640
08:29:34,768
08:31:34,1024
08:32:10,640
08:32:30,768
08:32:46,640
08:32:50,480
08:33:06,320
08:33:18,640
08:34:30,480
08:34:38,320
08:34:42,480
08:34:46,640
08:35:34,768
