Bandwith;187;101391;3645446;
Bandwith;1054;521024;3954641;
Bandwith;1684;490950;3954641;
Bandwith;984;364336;2962081;
Bandwith;113;33327;2962081;
Qualidade Video;768
Bandwith;3192;800143;2332304;
Bandwith;4;706;2332304;
Bandwith;205;67802;2359433;
Bandwith;1773;468280;2112938;
Bandwith;225;68137;2112938;
Bandwith;1799;472352;2112938;
Bandwith;62;33302;2112938;
Bandwith;1827;455876;2100509;
Bandwith;119;33497;2100509;
Bandwith;2398;475794;1996172;
Bandwith;125;49148;1996172;
Bandwith;2241;472077;1685236;
Bandwith;258;68416;1685236;
Bandwith;2395;527312;1761376;
Bandwith;246;33229;1761376;
Qualidade Video;640
Bandwith;2678;484975;1685236;
Bandwith;96;49132;1761376;
Bandwith;1499;422327;1761376;
Bandwith;95;68275;2253913;
Bandwith;2921;468280;2253913;
Bandwith;87;33461;2253913;
Bandwith;4510;605180;1282519;
Bandwith;25;33304;1282519;
Bandwith;1808;437800;1937168;
Bandwith;61;33452;1937168;
Bandwith;4229;565514;1937168;
Bandwith;59;33300;1937168;
Bandwith;3192;510312;1278977;
Bandwith;61;33474;1278977;
Bandwith;1112;420980;3028633;
Bandwith;133;68315;3028633;
Bandwith;1621;635232;3135012;
Bandwith;3010;644926;3135012;
Bandwith;2567;670246;2088807;
Bandwith;152;48922;2088807;
Bandwith;7283;824282;2088807;
Bandwith;59;33583;2088807;
Bandwith;2890;430217;1190912;
Bandwith;6;705;1190912;
Bandwith;59;33203;1190912;
Bandwith;1200;295473;1190912;
Bandwith;124;33265;1969820;
Bandwith;1359;339001;1969820;
Bandwith;45;33362;1995590;
Bandwith;2190;513277;1969820;
Bandwith;127;49842;1995590;
Bandwith;1593;476391;2392421;
Bandwith;193;49104;2392421;
Qualidade Video;768
Bandwith;1554;494703;2392421;
Bandwith;117;48629;2546733;
Bandwith;1436;531701;2546733;
Bandwith;47;33411;2962122;
Bandwith;3627;732825;2962122;
Qualidade Video;640
Bandwith;6958;823936;1616377;
Qualidade Video;480
Bandwith;4752;732825;1233712;
Bandwith;45;33352;1233712;
Bandwith;1538;257697;1233712;
Bandwith;78;33416;1233712;
Bandwith;907;287992;1340426;
Bandwith;91;33361;2540171;
Qualidade Video;640
Bandwith;2425;327349;1340426;
Bandwith;55;33611;2540171;
Bandwith;1391;322080;1852365;
Bandwith;108;67157;1852365;
Bandwith;1782;484568;2175389;
Bandwith;720;119091;2175389;
Bandwith;33;633;1000000;
Bandwith;355;16549;1000000;
Bandwith;337;52894;1000000;
Qualidade Video;320
Bandwith;495;126232;1000000;
Bandwith;51;49252;1000000;
Bandwith;965;218646;1812609;
Bandwith;37;33405;1812609;
Bandwith;411;197437;2040113;
Bandwith;4;706;2040113;
Bandwith;53;33379;3843055;
Bandwith;725;481847;5038339;
Bandwith;2;705;5038339;
Bandwith;132;108408;5316932;
Bandwith;4186;1211408;2315161;
Bandwith;51;49351;2315161;
Qualidade Video;640
Qualidade Video;1024
Bandwith;8152;381573;2315161;
Bandwith;119;33307;2315161;
Qualidade Video;640
Bandwith;9622;477812;397266;
Bandwith;47;705;1000000;
Qualidade Video;320
Bandwith;423;109227;1000000;
Bandwith;769;41584;1000000;
Bandwith;250;44792;1000000;
Bandwith;134;65636;1000000;
Bandwith;628;202262;2065758;
Bandwith;147;100730;2576585;
Bandwith;548;130112;2576585;
Bandwith;2;705;2576585;
Bandwith;50;33379;2576585;
Bandwith;3708;738226;1899445;
Bandwith;2;706;1899445;
Bandwith;64;33335;1899445;
Bandwith;1470;509579;2773219;
Bandwith;90;65735;2773219;
Qualidade Video;768
Bandwith;3266;556680;2773219;
Bandwith;94;65534;2773219;
Qualidade Video;640
Qualidade Video;768
Bandwith;11987;789752;1363576;
Bandwith;2;706;1363576;
Bandwith;166;33327;1363576;
Qualidade Video;640
Bandwith;4420;422987;765587;
Bandwith;12;33358;765587;
Bandwith;775;202974;765587;
Bandwith;40;33463;1606120;
Bandwith;503;203214;2095215;
Qualidade Video;320
Bandwith;1278;85310;2095215;
Bandwith;1851;150568;2095215;
Bandwith;861;174524;1621593;
Bandwith;171;33497;1621593;
Bandwith;854;406772;1621593;
Bandwith;876;446971;3810510;
Bandwith;1024;17461;3810510;
Bandwith;97;33524;3810510;
Bandwith;19;33229;3810510;
Bandwith;4421;719819;2764865;
Bandwith;18;33289;2764865;
Bandwith;2662;647487;1945866;
Bandwith;101;108995;1945866;
Qualidade Video;640
Bandwith;1903;427560;1945866;
Bandwith;22;49304;1945866;
Bandwith;600;589337;7857826;
Bandwith;2;705;7857826;
Bandwith;35;84012;7857826;
Bandwith;1381;1726432;10001054;
Bandwith;17;68196;10001054;
Bandwith;2372;2137800;7210118;
Bandwith;16;66863;7210118;
Qualidade Video;768
Bandwith;4459;2076720;3725893;
Bandwith;26;33474;3725893;
Bandwith;3158;1687689;4275336;
Bandwith;13;68669;4275336;
Qualidade Video;640
Bandwith;3474;1738744;4004016;
Bandwith;20;49257;4004016;
Bandwith;2655;2293309;6910158;
Bandwith;29;33583;6910158;
Qualidade Video;1280
Bandwith;7637;1635706;1713453;
Bandwith;64;49046;1713453;
Bandwith;1602;473926;1713453;
Bandwith;61;33265;2366671;
Bandwith;5720;563042;2366671;
Bandwith;164;33362;2366671;
Bandwith;4161;513277;986833;
Bandwith;88;33458;986833;
Bandwith;5251;206276;986833;
Bandwith;262;108852;986833;
Bandwith;637;114016;986833;
Bandwith;53;33120;1431912;
Bandwith;957;219237;1832702;
Bandwith;39;33411;1832702;
Qualidade Video;640
Bandwith;1700;492225;2316352;
Bandwith;48;33352;2316352;
Bandwith;490;435594;5558666;
Bandwith;4;705;5558666;
Bandwith;59;67441;6853538;
Bandwith;2041;1172736;4596711;
Bandwith;79;84581;4596711;
Bandwith;1724;1307016;6065039;
Bandwith;88;68222;6065039;
Bandwith;2130;1294896;4863459;
Bandwith;63;65442;4863459;
Bandwith;1706;1249712;5860314;
Bandwith;23;33334;5860314;
Bandwith;991;1098983;8871709;
Qualidade Video;320
Bandwith;2045;2117505;8283638;
Bandwith;1652;2041468;9886043;
Bandwith;1368;1781053;10415514;
Bandwith;17;67819;10415514;
Bandwith;1085;1769272;13045323;
Bandwith;99;83446;13045323;
Bandwith;1322;2215072;13404369;
Bandwith;4;706;13404369;
Bandwith;16;33313;13404369;
Qualidade Video;640
Qualidade Video;1024
Qualidade Video;1280
Bandwith;29870;3389194;907718;
Bandwith;57;33382;907718;
Bandwith;1498;247515;907718;
Bandwith;19;33377;907718;
Bandwith;327;173290;1321842;
Bandwith;6;0;1321842;
Bandwith;37;705;1000000;
Bandwith;144;52123;1000000;
Qualidade Video;320
Bandwith;90;98688;1000000;
Bandwith;48;44792;1000000;
Bandwith;17;68370;1000000;
Bandwith;190;199528;1000000;
Bandwith;41;67962;8401178;
Bandwith;218;162880;8401178;
Bandwith;3;705;8401178;
Bandwith;26;33379;8401178;
Bandwith;1850;1958125;8467567;
Bandwith;12;33335;8467567;
Bandwith;1352;2042805;12087603;
Bandwith;12;33508;12087603;
Bandwith;1019;1572125;12342492;
Bandwith;13;33307;12342492;
Bandwith;1928;2231830;9260705;
Bandwith;14;33327;9260705;
Bandwith;1797;2111286;9399158;
Bandwith;20;33358;9399158;
Bandwith;2089;1994552;7638303;
Bandwith;23;33463;7638303;
Qualidade Video;1280
Bandwith;3405;2014269;4732496;
Bandwith;3;705;4732496;
Bandwith;52;67659;4732496;
Bandwith;1957;991520;4053224;
Bandwith;29;68394;4053224;
Bandwith;2283;1215480;4259237;
Bandwith;43;83943;4259237;
Bandwith;1216;1188928;7821894;
Bandwith;16;33524;7821894;
Bandwith;4057;2344271;4622668;
Bandwith;59;67912;4622668;
Bandwith;3022;1976944;5233471;
Bandwith;38;33289;5233471;
Bandwith;1951;1619338;6640032;
Bandwith;29;33319;6640032;
Bandwith;2450;2027218;6619487;
Bandwith;12;33461;6619487;
Bandwith;2706;2397062;7086657;
Bandwith;9;33304;7086657;
Bandwith;1959;1777140;7257335;
Qualidade Video;1024
Qualidade Video;1280
Bandwith;17;33452;7257335;
Bandwith;2006;2172544;8664183;
Bandwith;10;33300;8664183;
Bandwith;1427;2110283;11830598;
Bandwith;26;49858;11830598;
Bandwith;1204;1671305;11105016;
Bandwith;47;68669;11105016;
Bandwith;1137;1738744;12233906;
Bandwith;13;33415;12233906;
Bandwith;1593;2309151;11596489;
Bandwith;15;33583;11596489;
Bandwith;1056;1635706;12391712;
Bandwith;16;33203;12391712;
Bandwith;1096;1915032;13978335;
Bandwith;3;706;13978335;
Bandwith;20;33265;13978335;
Bandwith;2341;4591181;15689640;
Bandwith;60;705;1000000;
Qualidade Video;320
Bandwith;2512;161582;514592;
Bandwith;14;389;514592;
Bandwith;2;705;514592;
Bandwith;223;33632;514592;
Bandwith;193;33409;514592;
Bandwith;4580;119747;514592;
Bandwith;132;67386;514592;
Bandwith;2604;65152;514592;
Bandwith;684;49223;514592;
Bandwith;898;81455;575707;
Bandwith;316;118346;725657;
Bandwith;1501;17491;725657;
Bandwith;128;82826;725657;
Bandwith;620;242307;2996101;
Bandwith;98;17664;2996101;
Bandwith;4;705;2996101;
Bandwith;38;33307;2996101;
Bandwith;121;33327;2996101;
Qualidade Video;768
Bandwith;16005;800143;1441959;
Bandwith;6;706;1441959;
Bandwith;171;206029;1441959;
Bandwith;634;230056;2203438;
Bandwith;61;33463;2902914;
Qualidade Video;640
Bandwith;3679;400275;2902914;
Bandwith;83;49686;2902914;
Bandwith;658;350148;2902914;
Bandwith;144;33497;2902914;
Bandwith;2408;385140;1279534;
Bandwith;6;705;1279534;
Bandwith;73;33305;1860944;
Bandwith;4430;282156;1279534;
Bandwith;129;84215;1279534;
Bandwith;1518;286968;1512347;
Bandwith;27;33229;1512347;
Qualidade Video;480
Bandwith;2967;292418;1512347;
Bandwith;35;33289;1512347;
Bandwith;2965;264130;788454;
Bandwith;441;109840;788454;
Bandwith;471;126232;788454;
Bandwith;328;109892;1992562;
Bandwith;776;166952;1992562;
Bandwith;5;706;1992562;
Bandwith;251;33304;1992562;
Qualidade Video;320
Bandwith;5926;437800;1721154;
Bandwith;44;33452;1721154;
Bandwith;3436;565514;1316679;
Bandwith;34;33300;1316679;
Qualidade Video;640
Bandwith;4965;303335;1316679;
Bandwith;55;33474;1316679;
Bandwith;3267;256285;627572;
Bandwith;359;33301;627572;
Qualidade Video;480
Bandwith;4064;96049;627572;
Bandwith;322;33415;627572;
Bandwith;1060;107019;627572;
Qualidade Video;320
Bandwith;2349;72024;627572;
Bandwith;1761;52936;627572;
Bandwith;216;33203;627572;
Bandwith;1864;100505;431351;
Bandwith;603;49649;431351;
Bandwith;1497;97883;523088;
Bandwith;683;66130;523088;
Bandwith;490;74123;523088;
Bandwith;91;33458;658693;
Bandwith;1474;103440;658693;
Bandwith;107;33596;658693;
Bandwith;2443;96331;658693;
Bandwith;199;33120;774582;
Bandwith;767;109365;1140704;
Bandwith;86;33411;1140704;
Bandwith;3365;298225;709004;
Bandwith;382;82504;1140704;
Bandwith;943;121932;1034417;
Bandwith;348;66184;1140704;
Bandwith;1888;255224;1081457;
Bandwith;113;33361;1081457;
Bandwith;3096;327349;1081457;
Bandwith;101;33611;1081457;
Qualidade Video;480
Bandwith;2929;322080;879699;
Bandwith;64;33216;879699;
Bandwith;1098;210735;879699;
Bandwith;365;108463;1535409;
Bandwith;536;83464;1535409;
Qualidade Video;320
Bandwith;355;33578;1245731;
Qualidade Video;480
Bandwith;7671;394970;1245731;
Bandwith;328;48969;1194365;
Bandwith;5979;304660;411909;
Qualidade Video;320
Bandwith;441;88771;411909;
Bandwith;75;30432;411909;
Bandwith;176;33382;411909;
Bandwith;1283;123835;772159;
Bandwith;1698;33377;772159;
Qualidade Video;640
Bandwith;4582;173290;772159;
Qualidade Video;480
Bandwith;768;33292;772159;
Qualidade Video;320
Bandwith;3472;193342;445488;
Bandwith;125;33693;445488;
Bandwith;2725;100606;346791;
Bandwith;1355;108581;346791;
Bandwith;373;40720;445488;
Bandwith;149;33241;445488;
Bandwith;2989;104386;445488;
Bandwith;1347;67210;445488;
Bandwith;1119;69224;494899;
Bandwith;771;66082;494899;
Bandwith;772;44443;494899;
Bandwith;445;33364;494899;
Bandwith;1386;116999;494899;
Bandwith;310;33423;494899;
Bandwith;2313;89322;494899;
Bandwith;1062;65673;494899;
Bandwith;2959;66450;494711;
Bandwith;737;33269;494711;
Bandwith;4015;119848;361128;
Bandwith;378;33414;361128;
Bandwith;4882;107809;308939;
Bandwith;703;49818;308939;
Bandwith;570;66738;361128;
Bandwith;169;33301;361128;
Bandwith;1735;96791;446298;
Bandwith;102;33351;566918;
Bandwith;2114;97037;566918;
Bandwith;264;33190;566918;
Bandwith;4048;124495;566918;
Bandwith;1761;66385;446298;
Bandwith;973;46771;384550;
Bandwith;1512;102253;384550;
Bandwith;272;33275;384550;
Bandwith;1532;113970;541021;
Bandwith;40;17529;541021;
Bandwith;677;66045;541021;
Bandwith;1291;89648;555525;
Bandwith;223;33622;595143;
Bandwith;1629;101413;595143;
Bandwith;300;33289;595143;
Bandwith;839;92149;780443;
Bandwith;306;33179;780443;
Bandwith;2639;198956;603125;
Bandwith;251;33563;867424;
Bandwith;2155;205790;763953;
Bandwith;258;33328;867424;
Bandwith;2636;196838;763953;
Bandwith;1635;128955;630972;
Bandwith;1039;99656;763953;
Bandwith;425;33422;763953;
Bandwith;5786;231651;629120;
Bandwith;444;33567;604810;
Bandwith;2494;188447;604810;
Bandwith;312;33286;604810;
Bandwith;3604;211800;604481;
Bandwith;79;33381;604481;
Bandwith;2784;170083;488744;
Bandwith;1021;65591;513935;
Bandwith;4295;160787;488744;
Bandwith;327;33148;488744;
Bandwith;2128;100493;488744;
Bandwith;680;73070;488744;
Bandwith;1496;87536;468106;
Bandwith;695;33548;468106;
Bandwith;4377;92072;377793;
Bandwith;99;33576;386164;
Bandwith;3186;100129;386164;
Bandwith;1030;65938;468106;
Bandwith;1459;60207;386164;
Bandwith;218;33130;386164;
Bandwith;1467;110659;386164;
Bandwith;536;33480;499701;
Bandwith;501;110954;603457;
Bandwith;52;33439;603457;
Bandwith;1041;94702;727777;
Bandwith;196;33251;727777;
Bandwith;1497;175503;937891;
Bandwith;70;33684;937891;
Bandwith;3498;217917;937891;
Bandwith;275;33146;937891;
Bandwith;3756;206787;727777;
Bandwith;90;33504;937891;
Bandwith;1426;172651;937891;
Bandwith;866;33215;498380;
Bandwith;1836;190726;831050;
Bandwith;24;33423;831050;
Bandwith;5453;230384;831050;
Bandwith;554;82645;831050;
Bandwith;878;169195;831050;
Bandwith;259;33376;1030918;
Bandwith;1962;205379;1030918;
Bandwith;1386;322376;1193429;
Bandwith;3178;307994;837427;
Bandwith;128;33305;837427;
Bandwith;4794;285599;775315;
Bandwith;194;33430;775315;
Bandwith;2305;311544;775315;
Bandwith;2931;242725;662504;
Bandwith;53;24432;662504;
Bandwith;772;33398;662504;
Qualidade Video;480
Bandwith;10028;357344;662504;
Bandwith;263;33582;662504;
Bandwith;700;99488;662504;
Bandwith;132;33364;662504;
Bandwith;1218;93817;616203;
Bandwith;69;33346;616203;
Bandwith;751;101390;1021505;
Bandwith;99;33224;1080053;
Bandwith;1457;282587;1551610;
Bandwith;168;33457;1551610;
Bandwith;4266;383964;1551610;
Bandwith;1256;87328;1080053;
Bandwith;1725;392840;1551610;
Bandwith;278;90315;1593190;
Bandwith;599;340977;1821866;
Bandwith;51;34945;2598992;
Qualidade Video;320
Bandwith;3574;548646;2598992;
Bandwith;2973;826083;2222894;
Bandwith;73;33420;2222894;
Bandwith;3873;690673;2222894;
Bandwith;36;33207;2222894;
Qualidade Video;480
Qualidade Video;640
Bandwith;7020;739902;1426641;
Bandwith;118;33525;1426641;
Bandwith;4480;446981;843193;
Bandwith;38;33181;843193;
Bandwith;1101;187200;843193;
Bandwith;109;33477;843193;
Bandwith;1721;195203;907393;
Bandwith;29;33382;907393;
Qualidade Video;768
Bandwith;2238;222441;907393;
Bandwith;549;33413;907393;
Bandwith;446;194103;907393;
Bandwith;39;33390;907393;
Bandwith;2357;203576;795142;
Bandwith;114;33497;795142;
Bandwith;520;180509;2777061;
Bandwith;59;49758;2777061;
Bandwith;2855;682188;1911560;
Bandwith;110;33277;2350666;
Qualidade Video;640
Bandwith;3335;935204;2243367;
Qualidade Video;320
Bandwith;1346;244231;2243367;
Bandwith;704;346416;2243367;
Bandwith;12;33581;2243367;
Bandwith;1786;726555;3254445;
Bandwith;15;33181;3254445;
Bandwith;4129;737854;3254445;
Bandwith;103;33392;2593553;
Bandwith;2325;785162;2593553;
Bandwith;99;33269;2688404;
Bandwith;7380;847778;2688404;
Bandwith;50;33476;2688404;
Qualidade Video;768
Bandwith;10372;479465;919000;
Bandwith;30;633;1000000;
Bandwith;22;33632;1000000;
Bandwith;4;705;1000000;
Bandwith;187;161338;1000000;
Qualidade Video;320
Bandwith;51;68370;1000000;
Bandwith;261;199528;1000000;
Bandwith;56;67962;6902160;
Bandwith;225;162880;6902160;
Bandwith;2;705;6902160;
Bandwith;62;83880;6902160;
Bandwith;3727;1907624;4094712;
Bandwith;6;705;4094712;
Bandwith;61;40986;4094712;
Bandwith;3964;757324;4094712;
Bandwith;10;49351;4094712;
Qualidade Video;1280
Bandwith;3245;573064;1528403;
Bandwith;4;706;1528403;
Bandwith;59;33307;1528403;
Bandwith;1612;440766;2187424;
Bandwith;2;706;2187424;
Bandwith;44;33327;2187424;
Qualidade Video;768
Bandwith;2833;524136;2187424;
Bandwith;140;67802;2187424;
Bandwith;3204;468280;1480087;
Bandwith;116;33463;1480087;
Bandwith;1887;400275;1696979;
Qualidade Video;640
Bandwith;187;33302;1696979;
Bandwith;3936;455876;1169238;
Bandwith;5;705;1169238;
Bandwith;778;84318;1169238;
Bandwith;1053;223864;1424684;
Bandwith;83;33305;1424684;
Bandwith;5535;390928;926577;
Bandwith;80;33524;926577;
Bandwith;996;226918;1700771;
Bandwith;85;33229;1822634;
Bandwith;2529;484975;1534124;
Bandwith;69;34881;1822634;
Bandwith;1430;343050;1822634;
Bandwith;36;33319;1919160;
Qualidade Video;480
Qualidade Video;640
Qualidade Video;320
Bandwith;10476;206172;1534124;
Qualidade Video;640
Bandwith;28;705;1000000;
Qualidade Video;320
Bandwith;689;92843;1000000;
Bandwith;637;90640;1000000;
Bandwith;94;12120;1000000;
Bandwith;51;33409;1000000;
Bandwith;2695;234489;1078002;
Bandwith;68;49248;1078002;
Bandwith;371;181594;1138335;
Bandwith;1816;224179;1031489;
Bandwith;288;1151;1031489;
Bandwith;5;705;1031489;
Bandwith;196;33335;1128000;
Bandwith;4739;310129;987572;
Bandwith;761;33508;987572;
Qualidade Video;480
Bandwith;2473;159352;523534;
Bandwith;2;705;523534;
Bandwith;57;33307;523534;
Bandwith;822;113074;523534;
Bandwith;150;33327;523534;
Bandwith;159;104896;1100476;
Bandwith;179;67139;1100476;
Qualidade Video;320
Bandwith;1736;264680;1219723;
Bandwith;325;68751;1692332;
Bandwith;1487;276896;1489689;
Bandwith;5;706;1489689;
Bandwith;117;33302;1489689;
Bandwith;1924;366532;1524041;
Bandwith;23;33497;1524041;
Bandwith;4410;385140;1489689;
Qualidade Video;480
Bandwith;267;84329;1524041;
Bandwith;3171;339904;857531;
Bandwith;636;126162;857531;
Bandwith;766;134280;1402402;
Bandwith;48;33229;1402402;
Qualidade Video;640
Bandwith;2105;401319;1525202;
Bandwith;346;33289;1525202;
Bandwith;3330;344642;1402402;
Bandwith;349;49162;1402402;
Bandwith;1713;387534;1525202;
Bandwith;64;33461;1525202;
Bandwith;2369;486606;1643245;
Bandwith;73;33304;1643245;
Qualidade Video;320
Bandwith;2209;351233;1643245;
Bandwith;85;33452;1643245;
Qualidade Video;640
Bandwith;2454;450199;1467641;
Bandwith;35;33300;1467641;
Bandwith;2221;408234;1470451;
Bandwith;66;33474;1470451;
Bandwith;3593;331991;1470451;
Bandwith;634;68247;1470451;
Bandwith;2733;335928;983323;
Bandwith;240;124531;983323;
Bandwith;396;115944;983323;
Bandwith;30;33583;983323;
Bandwith;1765;188652;983323;
Bandwith;99;33203;2342303;
Bandwith;383;197414;2683070;
Bandwith;5;705;2683070;
Bandwith;148;33265;2683070;
Bandwith;1859;838516;3608460;
Bandwith;2116;734162;2775659;
Bandwith;2556;838516;2775659;
Bandwith;74;33362;2775659;
Bandwith;2441;761827;2624463;
Bandwith;42;33458;2624463;
Bandwith;4805;718493;2496770;
Bandwith;138;33596;1947594;
Bandwith;2898;794586;1947594;
Qualidade Video;320
Bandwith;19;33120;2193474;
Bandwith;4739;823936;2193474;
Bandwith;101;33411;2193474;
Qualidade Video;768
Bandwith;4045;732825;1449344;
Bandwith;59;33352;1449344;
Bandwith;1885;657224;2646415;
Bandwith;79;49259;2789279;
Bandwith;1369;705844;4124727;
Bandwith;34;68425;4124727;
Bandwith;4378;781824;4124727;
Bandwith;93;69208;4124727;
Bandwith;3721;763488;1641468;
Bandwith;200;67400;1641468;
Bandwith;2855;737032;2065238;
Bandwith;100;68084;2065238;
Bandwith;2397;612824;2065238;
Bandwith;138;124722;2065238;
Bandwith;1034;631064;4882506;
Bandwith;8;705;4882506;
Bandwith;64;49027;4882506;
Bandwith;4838;1395348;2307313;
Bandwith;61;49155;2307313;
Bandwith;5086;1031104;1621870;
Bandwith;176;101321;1621870;
Bandwith;9105;1457584;1280688;
Bandwith;35;33377;1280688;
Bandwith;2236;255614;1280688;
Bandwith;125;33292;1280688;
Bandwith;678;288391;1280688;
Bandwith;1908;314872;1320218;
Bandwith;64;17849;1320218;
Bandwith;883;368587;3339406;
Bandwith;103;14632;3339406;
Bandwith;273;207133;3339406;
Bandwith;792;614872;6069831;
Qualidade Video;1024
Bandwith;5985;1401704;1873622;
Bandwith;4;706;1873622;
Bandwith;5196;519500;1873622;
Bandwith;116;84657;1873622;
Qualidade Video;480
Bandwith;4786;455968;799846;
Bandwith;99;33314;799846;
Bandwith;1623;154257;762169;
Bandwith;120;33364;762169;
Bandwith;1068;235770;762169;
Bandwith;144;33423;1766067;
Bandwith;1101;172021;1766067;
Bandwith;648;167006;1766067;
Qualidade Video;1024
Bandwith;1177;362408;2061802;
Bandwith;22;33269;2061802;
Bandwith;1106;575993;2463265;
Bandwith;24;33414;4166314;
Qualidade Video;640
Bandwith;2106;536613;4166314;
Bandwith;2119;802645;3030278;
Bandwith;71;49277;3030278;
Bandwith;1502;598135;3030278;
Bandwith;18;33301;3185805;
Qualidade Video;320
Bandwith;1222;725071;4746782;
Bandwith;43;68465;4746782;
Bandwith;3278;1129968;2757701;
Bandwith;86;33190;2757701;
Bandwith;5091;1526738;2399116;
Bandwith;126;49460;2399116;
Qualidade Video;640
Bandwith;4154;980226;2399116;
Bandwith;100;33275;2399116;
