05:25:5046  15.0,            25.7,          1019999.0,          0    ,           17.3,           34.4,            12.0,          228  ,          0    ,          1920 
05:25:5146  15.0,            26.3,          1860000.0,          0    ,           15.2,           32.6,            10.7,          358  ,          0    ,          1920 
05:25:5246  15.0,            26.3,          1860000.0,          0    ,           15.1,           33.3,            10.5,          372  ,          0    ,          1920 
05:25:5346  15.0,            25.2,          764000.0 ,          0    ,           17.9,           33.4,            12.7,          330  ,          0    ,          1920 
05:25:5446  15.0,            26.4,          2080000.0,          0    ,           15.0,           32.6,            10.5,          415  ,          0    ,          1920 
05:25:5546  15.0,            26.5,          1639999.0,          0    ,           15.0,           33.4,            10.0,          349  ,          0    ,          1920 
05:25:5646  15.0,            26.1,          1730000.0,          0    ,           14.8,           34.1,            9.74,          354  ,          0    ,          1920 
05:25:5746  14.4,            24.8,          1650000.0,          0    ,           15.5,           32.5,            10.4,          555  ,          0    ,          1920 
05:25:5846  15.0,            25.7,          600000.0 ,          0    ,           19.7,           34.1,            13.7,          259  ,          0    ,          1920 
05:25:5946  15.0,            26.2,          1590000.0,          0    ,           14.5,           33.4,            10.1,          504  ,          0    ,          1920 
05:26:0046  15.0,            26.3,          1570000.0,          0    ,           14.4,           33.2,           10.00,          575  ,          0    ,          1920 
05:26:0146  15.0,            26.6,          1800000.0,          0    ,           15.4,           32.7,            10.4,          414  ,          0    ,          1920 
05:26:0246  15.0,            26.9,          2380000.0,          0    ,           9.74,           32.9,            5.28,          413  ,          0    ,          1920 
05:26:0346  15.0,            26.6,          2000000.0,          0    ,           5.26,           29.1,             0.0,          422  ,            3.3,          1920 
05:26:0446  15.0,            26.9,          2490000.0,          0    ,           4.28,           26.4,             0.0,          450  ,          0    ,          1920 
05:26:0546  15.0,            25.7,          589000.0 ,          0    ,           6.64,           27.5,            1.16,          175  ,          0    ,          1280 
05:26:0646  15.0,            25.6,          766000.0 ,          0    ,           4.76,           27.4,             0.0,          209  ,          0    ,          1280 
05:26:0746  15.0,            26.2,          809000.0 ,          0    ,           11.4,           29.9,            6.00,          144  ,          0    ,          1280 
05:26:0846  15.0,            26.0,          670000.0 ,          0    ,           15.8,           35.8,            11.0,          118  ,          0    ,          1280 
05:26:0946  15.0,            25.5,          832000.0 ,          0    ,           18.0,           32.7,            12.2,          199  ,          0    ,          1280 
05:26:1046  15.0,            25.6,          957000.0 ,          0    ,           18.9,           34.2,            13.0,          187  ,          0    ,          1280 
05:26:1146  15.0,            26.5,          1000000.0,          0    ,           15.2,           33.4,            10.4,          154  ,          0    ,          1280 
05:26:1246  15.0,            25.6,          609000.0 ,          0    ,           18.5,           33.2,            12.5,          121  ,          0    ,          1280 
05:26:1346  15.0,            25.4,          602000.0 ,          0    ,           17.3,           33.9,            12.2,          131  ,          0    ,          1280 
05:26:1446  15.0,            25.6,          1140000.0,          0    ,           17.0,           33.9,            12.0,          228  ,          0    ,          1280 
05:26:1546  15.0,            26.1,          417000.0 ,          0    ,           15.7,           33.0,            11.3,           66.9,          0    ,          1280 
05:26:1646  15.0,            26.6,          706000.0 ,          0    ,           13.5,           32.8,            8.87,          116  ,          0    ,          1280 
05:26:1746  15.0,            25.5,          985000.0 ,          0    ,           17.4,           33.3,            12.3,          226  ,          0    ,          1280 
05:26:1846  15.0,            25.7,          727000.0 ,          0    ,           18.7,           34.0,            13.1,          155  ,          0    ,          1280 
05:26:1946  13.8,            23.7,          1900000.0,          0    ,           14.4,           32.2,            10.1,          364  ,          0    ,          1280 
05:26:2046  15.0,            26.6,          2430000.0,          0    ,           13.8,           33.4,            9.05,          479  ,          0    ,          1280 
05:26:2146  13.8,            23.5,          1789999.0,          0    ,           14.2,           34.5,            9.33,          344  ,          0    ,          1280 
05:26:2246  15.0,            26.5,          2310000.0,          0    ,           11.0,           32.5,            6.29,          456  ,          0    ,          1280 
05:26:2346  15.0,            26.6,          1630000.0,          0    ,           13.5,           35.2,            9.26,          298  ,          0    ,          1280 
05:26:2446  15.0,            25.6,          544000.0 ,          0    ,           18.2,           34.5,            12.9,          235  ,          0    ,          1280 
05:26:2546  15.0,            26.3,          1720000.0,          0    ,           16.1,           34.1,            10.9,          381  ,          0    ,          1280 
05:26:2646  15.0,            26.6,          2360000.0,          0    ,           14.0,           33.0,            9.65,          438  ,          0    ,          1280 
05:26:2746  15.0,            26.1,          1280000.0,          0    ,           14.9,           34.0,            9.50,          247  ,          0    ,          1280 
05:26:2846  15.0,            24.0,          272000.0 ,          0    ,           19.3,           34.4,            13.5,          192  ,          0    ,          1280 
05:26:2946  15.0,            25.3,          417000.0 ,          0    ,           20.9,           33.9,            14.6,          179  ,          0    ,          1920 
05:26:3046  15.0,            26.1,          1010000.0,          0    ,           15.7,           34.7,            10.7,          176  ,          0    ,          1920 
05:26:3146  15.0,            26.9,          2089999.0,          0    ,           12.4,           32.9,            8.60,          408  ,          0    ,          1920 
05:26:3246  15.0,            26.4,          1500000.0,          0    ,           15.1,           33.9,            10.4,          311  ,          0    ,          1920 
05:26:3346  15.0,            27.0,          2900000.0,          0    ,           12.7,           33.2,            8.35,          523  ,          0    ,          1920 
05:26:3446  15.0,            26.4,          2220000.0,          0    ,           14.2,           33.1,            9.54,          406  ,          0    ,          1920 
05:26:3546  15.0,            25.5,          593000.0 ,          0    ,           18.6,           35.3,            12.5,          137  ,          0    ,          1920 
05:26:3646  15.0,            25.7,          709000.0 ,          0    ,           18.2,           34.1,            12.5,          146  ,          0    ,          1920 
05:26:3746  15.0,            26.0,          1060000.0,          0    ,           15.8,           33.8,            10.9,          180  ,          0    ,          1920 
05:26:3846  15.0,            25.8,          905000.0 ,          0    ,           17.3,           33.2,            12.1,          178  ,          0    ,          1920 
05:26:3946  15.0,            25.7,          1450000.0,          0    ,           17.2,           34.1,            11.9,          304  ,          0    ,          1920 
05:26:4046  15.0,            26.8,          2750000.0,          0    ,           13.2,           33.0,            8.71,          477  ,          0    ,          1920 
05:26:4146  15.0,            26.4,          1660000.0,          0    ,           14.9,           33.1,            10.2,          338  ,          0    ,          1920 
05:26:4246  15.0,            26.6,          2520000.0,          0    ,           13.5,           32.2,            9.28,          460  ,          0    ,          1920 
05:26:4346  15.0,            26.5,          2060000.0,          0    ,           14.0,           33.0,            9.35,          373  ,          0    ,          1920 
05:26:4446  15.0,            26.6,          2460000.0,          0    ,           13.9,           32.8,            9.42,          485  ,          0    ,          1920 
05:26:4546  15.0,            26.8,          2780000.0,          0    ,           12.8,           32.4,            8.73,          506  ,          0    ,          1280 
05:26:4646  15.0,            26.3,          1400000.0,          0    ,           15.3,           32.7,            10.2,          260  ,          0    ,          1280 
05:26:4746  15.0,            25.9,          1320000.0,          0    ,           16.2,           33.1,            10.9,          244  ,          0    ,          1280 
05:26:4846  15.0,            25.7,          783000.0 ,          0    ,           17.3,           33.0,            12.0,          159  ,          0    ,          1280 
05:26:4946  15.0,            26.1,          1060000.0,          0    ,           15.6,           32.5,            10.6,          196  ,          0    ,          1920 
05:26:5046  15.0,            25.8,          1050000.0,          0    ,           16.5,           33.4,            11.1,          236  ,          0    ,          1920 
05:26:5146  15.0,            26.4,          2140000.0,          0    ,           15.4,           33.8,            10.7,          362  ,          0    ,          1920 
05:26:5246  15.0,            27.0,          3050000.0,          0    ,           12.8,           32.2,            8.96,          527  ,          0    ,          1920 
05:26:5346  15.0,            26.5,          1630000.0,          0    ,           14.4,           32.9,            10.2,          325  ,          0    ,          1920 
05:26:5446  15.0,            26.0,          1230000.0,          0    ,           15.9,           33.6,            10.8,          328  ,          0    ,          1920 
05:26:5546  15.0,            26.4,          2260000.0,          0    ,           13.9,           33.2,            9.76,          446  ,          0    ,          1920 
05:26:5646  15.0,            26.6,          2010000.0,          0    ,           13.6,           33.0,            8.88,          373  ,          0    ,          1920 
05:26:5746  15.0,            26.0,          969000.0 ,          0    ,           15.0,           32.4,            10.4,          182  ,          0    ,          1920 
05:26:5846  15.0,            25.6,          444000.0 ,          0    ,           17.9,           33.8,            12.1,          196  ,          0    ,          1920 
05:26:5946  15.0,            26.6,          2110000.0,          0    ,           15.1,           32.9,            10.0,          494  ,          0    ,          1920 
05:27:0046  15.0,            26.6,          1730000.0,          0    ,           14.5,           32.7,            9.82,          319  ,          0    ,          1920 
05:27:0146  15.0,            26.7,          1950000.0,          0    ,           13.7,           32.6,            9.45,          520  ,          0    ,          1920 
05:27:0246  15.0,            26.0,          1260000.0,          0    ,           17.3,           33.5,            12.1,          317  ,          0    ,          1920 
05:27:0346  15.0,            25.5,          662000.0 ,          0    ,           17.9,           33.2,            12.3,          172  ,          0    ,          1920 
05:27:0446  15.0,            25.5,          886000.0 ,          0    ,           19.0,           34.5,            12.9,          202  ,          0    ,          1920 
05:27:0546  15.0,            25.7,          877999.0 ,          0    ,           19.1,           33.7,            12.9,          203  ,          0    ,          1920 
05:27:0646  15.0,            25.4,          542000.0 ,          0    ,           19.6,           34.2,            13.3,          130  ,          0    ,          1920 
05:27:0746  15.0,            25.9,          1590000.0,          0    ,           16.4,           33.5,            11.6,          348  ,          0    ,          1920 
05:27:0846  15.0,            26.3,          1920000.0,          0    ,           15.6,           32.9,            10.1,          388  ,          0    ,          1920 
05:27:0946  15.0,            26.2,          1689999.0,          0    ,           16.1,           33.5,            11.3,          344  ,          0    ,          1920 
05:27:1046  15.0,            26.7,          2540000.0,          0    ,           13.6,           32.2,            9.25,          446  ,          0    ,          1920 
05:27:1146  15.0,            26.5,          2230000.0,          0    ,           14.6,           33.6,           10.00,          406  ,          0    ,          1920 
05:27:1246  15.0,            26.7,          2620000.0,          0    ,           13.8,           32.1,            9.55,          450  ,          0    ,          1920 
05:27:1346  15.0,            26.8,          1570000.0,          0    ,           13.3,           33.6,            9.03,          292  ,          0    ,          1280 
05:27:1446  15.0,            25.7,          1050000.0,          0    ,           17.2,           33.7,            11.6,          219  ,          0    ,          1280 
05:27:1546  15.0,            25.8,          908000.0 ,          0    ,           17.7,           33.4,            11.6,          178  ,          0    ,          1280 
05:27:1646  15.0,            25.9,          691000.0 ,          0    ,           17.2,           34.6,            11.9,          132  ,          0    ,          1280 
05:27:1746  15.0,            25.9,          726000.0 ,          0    ,           17.3,           33.9,            11.8,          128  ,          0    ,          1920 
05:27:1846  15.0,            25.3,          865000.0 ,          0    ,           17.0,           34.3,            11.2,          200  ,          0    ,          1920 
05:27:1946  15.0,            26.8,          2500000.0,          0    ,           12.7,           34.2,            8.32,          447  ,          0    ,          1920 
05:27:2046  15.0,            26.8,          2710000.0,          0    ,           13.8,           33.0,            8.91,          514  ,          0    ,          1920 
05:27:2146  15.0,            25.9,          1550000.0,          0    ,           16.2,           34.2,            10.9,          329  ,          0    ,          1280 
05:27:2246  15.0,            26.8,          2540000.0,          0    ,           6.92,           32.3,            2.20,          566  ,          0    ,          1280 
05:27:2346  15.0,            8.00,          2.05     ,          0    ,           9.29,           27.5,            4.00,           6.48,          0    ,          1280 
05:27:2446  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1280 
05:27:2546  15.0,            24.3,          719      ,          0    ,           7.98,           28.0,            2.46,           82.9,          0    ,          1920 
05:27:2646  15.0,            25.5,          956000.0 ,          0    ,           6.68,           28.3,            1.38,          298  ,          0    ,          1920 
05:27:2746  15.0,            26.4,          1650000.0,          0    ,           6.59,           27.1,             0.0,          384  ,          0    ,          1920 
05:27:2846  15.0,            26.7,          2450000.0,          0    ,           6.55,           26.9,            1.06,          519  ,          0    ,          1920 
05:27:2946  15.0,            26.6,          2190000.0,          0    ,           4.01,           27.6,             0.0,          452  ,            7.4,          1920 
05:27:3046  15.0,            26.3,          1130000.0,          0    ,           12.2,           29.2,            7.87,          267  ,          0    ,          1920 
05:27:3146  14.4,            25.5,          2490000.0,          0    ,           10.7,           29.8,            5.85,          424  ,          0    ,          1920 
05:27:3246  15.0,            26.4,          1170000.0,            1.6,           8.44,           29.8,            3.26,          260  ,          0    ,          1920 
05:27:3346  15.0,            25.8,          1050000.0,          0    ,           4.97,           27.5,             0.0,          263  ,          0    ,          1920 
05:27:3446  15.0,            26.1,          790000.0 ,          0    ,           6.59,           27.4,            1.41,          207  ,          0    ,          1920 
05:27:3546  15.0,            26.4,          1780000.0,          0    ,           5.34,           27.2,             0.0,          433  ,          0    ,          1920 
05:27:3646  15.0,            26.6,          2400000.0,          0    ,           4.18,           28.4,             0.0,          520  ,          0    ,          1920 
05:27:3746  15.0,            26.4,          1630000.0,          0    ,           3.82,           28.2,             0.0,          360  ,            6.7,          1920 
05:27:3846  15.0,            26.6,          1360000.0,          0    ,           3.71,           29.4,             0.0,          283  ,            6.9,          1920 
05:27:3946  15.0,            26.8,          2790000.0,          0    ,           5.18,           27.8,             0.0,          561  ,          0    ,          1920 
05:27:4046  15.0,            26.3,          1920000.0,          0    ,           6.78,           27.0,            1.42,          438  ,          0    ,          1920 
05:27:4146  15.0,            22.7,          404      ,          0    ,           3.30,           28.7,            2.27,           13.3,          1    ,          1920 
05:27:4246  15.0,            25.8,          1030000.0,          0    ,           4.39,           29.3,             0.0,          256  ,            2.9,          1920 
05:27:4346  15.0,            26.5,          833000.0 ,          0    ,           7.50,           30.6,            3.71,          215  ,          0    ,          1920 
05:27:4446  15.0,            26.8,          2750000.0,          0    ,           9.61,           29.9,            4.06,          583  ,          0    ,          1920 
05:27:4546  15.0,            26.7,          2130000.0,          0    ,           10.6,           33.6,            5.99,          436  ,          0    ,          1920 
05:27:4646  15.0,            25.9,          693000.0 ,          0    ,           16.0,           34.1,            11.2,          142  ,          0    ,          1920 
05:27:4746  15.0,            26.2,          1450000.0,          0    ,           15.3,           34.5,            10.9,          268  ,          0    ,          1920 
05:27:4846  15.0,            26.5,          2430000.0,          0    ,           14.0,           33.4,            9.65,          453  ,          0    ,          1920 
05:27:4946  15.0,            26.3,          1010000.0,          0    ,           16.1,           34.5,            10.1,          197  ,          0    ,          1920 
05:27:5046  15.0,            25.8,          744000.0 ,          0    ,           15.9,           34.3,            10.7,          144  ,          0    ,          1920 
05:27:5146  15.0,            26.2,          1880000.0,          0    ,           14.6,           33.5,            9.56,          398  ,          0    ,          1920 
05:27:5246  15.0,            26.9,          2930000.0,          0    ,           13.6,           34.1,            8.80,          541  ,          0    ,          1920 
05:27:5346  15.0,            26.2,          851000.0 ,          0    ,           16.0,           33.9,            10.0,          186  ,          0    ,          1920 
05:27:5446  15.0,            8.00,          960      ,          0    ,           21.2,           34.0,            15.0,           8.53,          0    ,          1920 
05:27:5546  15.0,            25.9,          977999.0 ,          0    ,           15.8,           33.4,            11.1,          192  ,          0    ,          1920 
05:27:5646  15.0,            26.2,          1360000.0,          0    ,           15.3,           33.5,            9.67,          342  ,          0    ,          1920 
05:27:5746  15.0,            25.3,          827000.0 ,          0    ,           17.7,           34.6,            12.5,          236  ,          0    ,          1920 
05:27:5846  15.0,            26.1,          852000.0 ,          0    ,           15.0,           32.2,            9.55,          160  ,          0    ,          1920 
05:27:5946  15.0,            26.5,          1270000.0,          0    ,           15.2,           32.5,            9.63,          253  ,          0    ,          1920 
05:28:0046  15.0,            25.1,          515000.0 ,          0    ,           17.6,           35.0,            12.4,          293  ,          0    ,          1920 
05:28:0146  14.4,            23.0,          635000.0 ,          0    ,           12.8,           32.3,            8.83,          203  ,          0    ,          1920 
05:28:0246  15.0,            25.8,          1280000.0,          0    ,           14.5,           35.4,            9.88,          271  ,          0    ,          1920 
05:28:0346  15.0,            26.1,          1190000.0,          0    ,           15.7,           34.5,            10.4,          237  ,          0    ,          1920 
05:28:0446  15.0,            26.5,          836000.0 ,          0    ,           16.2,           33.2,            10.7,          155  ,          0    ,          1920 
05:28:0546  15.0,            25.9,          1540000.0,          0    ,           16.5,           33.8,            11.0,          323  ,          0    ,          1920 
05:28:0646  15.0,            26.3,          1810000.0,          0    ,           15.4,           33.1,            10.5,          340  ,          0    ,          1920 
05:28:0746  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:0846  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:0946  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:1046  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:1146  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:1246  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:1346  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1280 
05:28:1446  15.0,            6.00,          968      ,          0    ,           21.3,           34.0,            15.0,           8.53,          0    ,          1280 
05:28:1546  15.0,            26.4,          1000000.0,          0    ,           15.8,           32.7,            10.4,          191  ,          0    ,          1280 
05:28:1646  15.0,            26.8,          2640000.0,          0    ,           14.1,           32.4,            9.84,          419  ,          0    ,          1280 
05:28:1746  15.0,            26.1,          998000.0 ,          0    ,           15.1,           33.0,            10.3,          188  ,          0    ,          1920 
05:28:1846  15.0,            26.5,          2200000.0,          0    ,           14.7,           32.4,            9.89,          411  ,          0    ,          1920 
05:28:1946  15.0,            26.6,          721000.0 ,          0    ,           15.3,           33.3,            9.65,          123  ,          0    ,          1920 
05:28:2046  15.0,            6.00,          968      ,          0    ,           21.3,           34.0,            15.0,           12.8,          0    ,          1920 
05:28:2146  15.0,            5.75,          1.65     ,          0    ,           21.4,           34.0,            15.0,           21.3,          0    ,          1280 
05:28:2246  15.0,            8.00,          960      ,          0    ,           21.8,           34.0,            15.0,           8.53,          0    ,          1280 
05:28:2346  15.0,            26.5,          1470000.0,          0    ,           14.8,           32.7,            9.92,          253  ,          0    ,          1280 
05:28:2446  15.0,            26.8,          1520000.0,          0    ,           14.3,           32.6,            9.27,          258  ,          0    ,          1280 
05:28:2546  15.0,             0.0,          0.0      ,          0    ,           0.0 ,           0.0 ,            0.0 ,           0.0 ,          0    ,          1920 
05:28:2646  15.0,            6.25,          1.47     ,          0    ,           21.1,           34.0,            15.0,           17.1,          0    ,          1920 
05:28:2746  15.0,            24.3,          261000.0 ,          0    ,           19.7,           33.4,            14.4,          166  ,          0    ,          1920 
05:28:2846  15.0,            25.9,          1350000.0,          0    ,           17.6,           32.6,            12.2,          255  ,          0    ,          1920 
