@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,640,480,768,1024,1280,1920}


@DATA
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,25.5,541000.0,1.1,6.70,29.9,2.84,217,12,1280
15.0,26.0,952000.0,3.3,7.19,33.4,3.14,229,20,1280
15.0,25.9,738000.0,2.2,7.45,31.1,2.73,297,12,1280
15.0,25.8,1190000.0,1.7,7.79,29.3,2.96,299,9.5,1280
15.0,26.0,811000.0,0,6.89,31.5,2.58,188,14,1280
15.0,26.3,1100000.0,1.5,6.64,30.4,1.94,302,13,1280
15.0,25.7,639000.0,2.7,5.23,31.8,1.20,145,16,1280
15.0,25.7,295000.0,0,8.44,33.0,4.35,118,18,1280
15.0,26.4,422000.0,2.9,7.62,31.0,3.79,108,23,1280
15.0,25.9,836999.0,2.9,7.58,28.6,3.20,259,16,1280
15.0,26.1,704000.0,0,8.41,28.2,4.39,177,18,1920
15.0,25.7,440000.0,4.7,7.64,31.3,4.11,153,20,1920
15.0,26.0,1210000.0,1.3,7.07,29.1,2.66,292,9.3,1920
15.0,26.2,1120000.0,1.4,6.73,29.8,2.44,299,14,1920
15.0,26.4,1440000.0,0,7.31,28.2,2.29,356,6.3,1280
15.0,26.4,459999.0,0,7.50,30.7,4.01,125,21,1280
15.0,24.0,200999.07,1.7,8.50,30.9,4.12,162,19,1280
15.0,23.7,130000.0,4.3,6.23,31.1,6.60,50.1,41,1280
15.0,25.9,512000.0,1.3,7.15,33.1,3.29,173,12,1280
15.0,26.1,1230000.0,0,8.57,29.5,3.26,322,5.7,1280
15.0,26.2,990000.0,1.9,7.26,29.8,3.35,230,14,1280
15.0,26.1,978999.0,1.7,7.09,30.0,3.67,213,18,1280
15.0,26.4,1200000.0,1.1,7.10,29.9,2.36,253,7.6,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,25.8,302000.0,4.1,5.33,30.6,3.09,131,43,1280
15.0,26.3,1440000.0,1.8,7.64,30.6,3.62,334,20,1280
15.0,25.7,451000.0,3.0,6.11,32.7,3.88,108,36,1280
15.0,26.1,663000.0,3.0,7.24,31.5,3.42,192,18,1280
15.0,26.2,650000.0,3.4,7.16,30.5,3.61,167,21,1280
15.0,25.1,176000.0,1.2,5.61,31.8,2.57,112,39,1280
15.0,25.4,950,3.5,4.95,32.4,3.93,27.2,48,1280
15.0,25.6,465000.0,2.7,8.06,30.1,3.95,154,16,1280
15.0,25.6,539000.0,4.5,7.22,29.1,3.73,151,28,1280
15.0,24.8,333000.0,2.8,7.49,34.8,5.84,119,34,1280
15.0,26.1,676000.0,1.4,8.17,29.8,3.70,188,8.6,1920
15.0,26.1,928999.0,2.3,7.26,31.7,3.49,212,18,1920
15.0,25.7,218000.0,9.6,4.23,29.5,5.33,77.5,55,1920
14.4,16.7,130000.0,4.6,6.05,33.5,3.93,75.0,43,1920
13.0,13.7,318000.0,0,6.67,32.9,4.36,99.4,32,1280
9.96,11.9,377000.0,7.6,7.21,33.1,4.97,130,28,1280
13.0,24.1,575000.0,2.3,7.09,29.4,4.17,164,27,1280
14.4,25.6,306000.0,2.5,6.48,30.4,5.22,86.0,50,1280
15.0,25.6,293000.0,5.0,9.85,30.3,7.54,136,25,1280
15.0,25.5,525000.0,3.7,6.50,31.9,2.81,168,27,1280
15.0,25.7,429000.0,3.0,7.84,30.5,3.71,164,24,1280
15.0,25.0,179000.0,6.3,3.69,30.5,1.93,61.0,52,1280
14.4,21.8,269000.0,3.0,6.65,29.4,5.42,77.2,37,1280
15.0,24.9,299000.0,6.3,7.04,32.1,3.97,108,29,1280
15.0,26.1,848000.0,3.4,8.11,30.7,4.91,234,25,1280
15.0,24.7,189000.0,0,7.24,31.7,5.13,97.1,39,1280
15.0,25.1,543000.0,1.9,5.38,29.5,2.36,171,35,768
15.0,26.0,603000.0,4.8,7.50,32.4,5.67,141,30,768
15.0,25.2,185000.0,0,5.20,35.7,4.58,72.7,57,768
15.0,24.3,153000.0,6.7,5.55,33.9,2.67,67.9,45,768
14.3,21.2,264000.0,4.0,5.78,30.3,4.22,82.0,41,1024
15.0,25.1,204999.07,7.7,5.51,30.6,1.69,138,22,1024
15.0,24.7,948,7.4,6.63,34.7,2.62,53.2,43,1024
15.0,25.4,197000.0,5.0,5.47,31.9,3.01,78.2,31,1024
15.0,25.2,137000.0,5.6,7.76,33.0,5.85,64.0,45,1024
15.0,16.4,79.3,0,4.23,29.7,1.86,77.4,44,1024
15.0,24.4,229999.07,8.1,5.35,33.6,3.92,82.2,40,1024
15.0,25.7,633000.0,2.9,7.10,30.4,2.94,195,16,1024
15.0,24.2,186000.0,1.0,5.34,31.8,4.00,108,41,768
15.0,25.2,434999.0,1.5,7.48,30.3,4.29,158,23,768
15.0,26.3,434000.0,4.5,5.01,31.0,2.79,151,39,768
15.0,26.3,1230000.0,6.8,6.21,31.5,3.07,279,23,768
15.0,26.4,626000.0,0,6.22,32.3,2.86,151,24,768
13.0,24.0,497000.0,8.3,5.46,29.8,3.16,153,32,768
15.0,26.1,1340000.0,2.2,7.89,31.7,3.90,298,18,768
12.4,22.0,426999.0,4.5,5.88,31.2,2.13,121,21,768
11.2,26.3,523000.0,10.0,3.74,29.2,1.18,128,34,1024
14.2,26.1,1019999.0,6.9,4.02,27.2,0.0,258,21,1024
7.10,17.2,838000.0,4.7,4.80,26.4,1.07,218,14,1024
12.1,19.8,755000.0,5.2,6.82,28.7,2.30,228,16,1024
14.3,21.8,367000.0,0,5.52,27.9,3.86,105,30,1024
15.0,26.4,1120000.0,3.0,6.83,31.6,3.20,234,17,1024
13.7,22.3,564000.0,3.5,7.55,29.3,4.69,191,23,1024
15.0,25.8,458000.0,0,6.73,32.0,4.84,146,43,1024
15.0,25.6,543000.0,0,6.50,30.4,3.01,123,26,1280
15.0,25.7,202000.0,5.2,7.03,33.6,4.30,105,31,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
14.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
13.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1280
15.0,25.0,111000.0,4.6,4.65,29.0,1.91,99.6,32,1280
15.0,24.9,268000.0,3.6,6.40,30.0,3.46,103,27,1280
15.0,25.5,815000.0,1.8,7.08,28.4,3.16,249,13,1280
15.0,24.1,126000.0,7.9,5.61,31.4,3.24,70.5,36,1280
15.0,24.6,249000.0,5.9,6.86,31.0,4.52,87.7,31,1280
15.0,25.7,391000.0,3.8,5.84,30.4,2.59,111,26,1280
15.0,25.7,294000.0,5.0,5.47,30.4,2.19,123,22,1280
15.0,25.0,352000.0,0,6.40,32.0,4.39,120,41,1280
15.0,24.9,305000.0,3.2,6.92,31.4,5.20,137,40,1280
15.0,25.1,394000.0,3.3,5.58,30.9,3.40,107,33,1280
15.0,25.2,380000.0,5.1,6.34,32.1,4.32,105,34,1280
15.0,25.4,531000.0,2.3,6.10,30.1,3.00,164,21,1280
15.0,24.9,103000.0,0,7.72,33.8,4.58,52.3,29,1280
15.0,25.5,517000.0,3.4,5.07,29.1,1.42,154,19,1280
15.0,25.6,552000.0,3.3,5.05,32.7,2.05,187,35,1024
15.0,25.5,444000.0,0,5.75,31.6,3.00,135,30,1024
15.0,25.3,479000.0,4.0,5.22,31.5,1.83,160,30,1024
15.0,25.4,367000.0,5.3,5.44,31.8,1.61,107,20,1024
15.0,26.0,347000.0,4.9,5.57,30.7,2.06,146,30,1024
15.0,25.0,350000.0,5.0,6.75,31.2,3.67,176,21,1024
15.0,25.2,209000.0,3.5,7.76,30.3,3.86,74.6,16,1024
15.0,25.7,577000.0,5.3,6.42,33.5,3.02,193,24,1024
15.0,25.6,570000.0,2.0,7.45,30.6,3.75,138,16,768
15.0,21.8,701,7.0,4.26,34.6,2.55,73.7,44,768
15.0,24.4,282000.0,3.8,5.55,31.0,2.13,181,38,768
15.0,25.8,394000.0,4.5,6.87,30.5,4.62,112,30,768
15.0,25.4,632000.0,5.2,4.96,30.6,1.95,189,27,768
15.0,24.5,237000.0,2.7,6.78,33.1,4.82,75.2,34,768
15.0,26.1,478000.0,4.5,6.29,30.2,4.21,120,32,768
15.0,25.7,580000.0,1.2,5.63,31.3,2.04,176,23,768
15.0,25.3,149000.0,9.7,3.20,30.3,2.23,50.0,49,768
15.0,23.7,141000.0,0,4.73,32.7,3.07,119,55,768
15.0,25.7,225000.0,0,4.47,29.3,2.81,84.5,42,768
14.3,24.4,475,0,4.57,29.0,1.38,55.1,36,768
15.0,24.5,162000.0,7.7,4.69,30.4,2.18,69.4,32,768
15.0,24.4,137000.0,4.2,5.12,31.6,3.04,60.2,37,768
15.0,23.7,125000.0,7.2,4.61,33.4,4.11,59.2,46,768
14.4,22.1,440,0,3.19,29.1,3.12,19.4,56,768
14.3,21.3,240000.0,4.5,7.05,32.2,3.71,85.9,30,768
15.0,25.9,345000.0,7.9,6.42,31.3,4.57,111,27,768
10.3,9.44,219000.0,7.7,6.33,32.6,2.46,128,25,768
15.0,25.5,373000.0,3.5,6.47,30.8,3.53,136,27,768
14.4,24.9,471000.0,8.9,7.02,29.4,3.58,144,21,1024
15.0,25.4,405999.0,7.3,4.95,30.2,2.77,149,40,1024
15.0,25.3,498000.0,8.4,5.33,32.2,2.74,121,32,1024
15.0,24.7,416000.0,9.1,7.11,30.2,5.26,147,35,1024
15.0,25.1,206999.07,5.4,5.87,30.4,2.04,135,24,1024
15.0,25.3,210000.0,0,5.46,31.6,3.26,66.9,38,1024
15.0,26.0,216000.0,8.5,4.39,30.9,4.70,60.1,50,1024
14.4,22.7,450000.0,2.8,6.82,30.5,3.19,139,24,1024
15.0,25.5,286000.0,2.8,7.92,31.4,3.88,144,8.8,1024
15.0,25.3,578000.0,1.9,7.30,28.8,3.56,199,14,1024
15.0,25.9,355000.0,2.7,5.01,29.0,2.68,125,27,1024
15.0,25.5,237000.0,0,4.05,31.2,2.03,75.2,45,1024
15.0,25.1,173000.0,0,3.64,32.6,2.58,57.9,62,1024
15.0,25.7,182000.0,6.9,3.39,31.6,4.33,69.3,61,1024
15.0,24.9,274000.0,7.1,4.34,32.8,1.94,112,43,1024
15.0,25.2,570000.0,2.8,8.23,31.4,7.03,170,32,1024
15.0,25.3,186000.0,2.2,6.02,28.3,3.07,67.5,31,1024
15.0,26.0,709000.0,8.6,5.24,32.1,2.69,194,38,1024
15.0,24.6,222000.0,0,7.13,30.7,4.72,75.6,21,1024
15.0,25.9,933000.0,2.8,6.41,29.8,3.06,260,16,1024
15.0,25.5,349000.0,6.8,6.20,33.2,4.61,131,30,1024
14.4,22.2,160000.0,10.0,6.91,34.9,5.49,79.2,36,1024
15.0,15.2,372,0,5.23,27.0,8.47,8.06,80,1024
15.0,23.3,871,1.9,4.94,33.3,4.23,46.4,49,1024
15.0,23.7,124000.0,9.3,4.95,30.9,4.42,54.7,48,1024
15.0,25.2,270000.0,5.1,5.36,29.8,5.05,96.4,52,1024
15.0,24.1,285,0,3.15,30.7,2.84,18.4,57,1024
15.0,25.1,233000.0,4.9,4.71,31.0,2.34,77.6,39,1024
15.0,25.8,601000.0,5.0,5.33,30.3,3.05,175,36,1024
15.0,24.8,254000.0,0,7.57,32.5,4.17,115,18,1024
15.0,24.4,103000.0,0,4.08,32.2,1.40,75.8,35,1024
15.0,25.6,300000.0,4.6,5.23,29.5,4.14,109,45,1024
15.0,25.4,535000.0,1.2,6.97,30.1,3.07,165,17,1024
15.0,21.1,322,0,1.64,27.0,4.43,20.2,88,1024
15.0,24.9,156000.0,2.2,6.70,34.7,5.20,94.8,41,1024
15.0,25.9,287000.0,1.8,6.61,31.7,3.84,108,32,1024
15.0,25.9,759000.0,0,9.77,29.5,5.24,213,6.2,1024
15.0,26.1,998000.0,3.4,6.57,30.9,2.39,277,12,1024
15.0,25.9,575000.0,2.6,6.91,27.8,3.23,146,22,1024
15.0,23.4,213000.0,2.3,8.84,29.1,5.52,159,20,1024
15.0,25.9,828999.0,4.1,7.13,30.6,3.95,226,23,1024
15.0,25.7,548000.0,0,7.46,31.5,5.15,189,32,1024
15.0,26.2,985000.0,4.0,6.08,33.7,2.57,232,18,1024
15.0,23.9,200000.0,1.8,6.96,31.1,5.41,84.2,33,1024
15.0,25.3,306000.0,2.6,6.45,31.7,3.41,94.8,18,1024
15.0,25.9,708000.0,1.3,8.23,30.1,3.95,215,9.4,1024
15.0,25.8,823000.0,0,6.73,27.7,2.32,241,2.7,1024
15.0,26.1,842000.0,0,7.65,29.8,2.87,184,1.8,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
